OBS,HOUSEHOLDID,LASTPURCHASE,PRIVATE,SUNSHINE,KEEBLER,NABISCO,PRICEPRIVATE,PRICESUNSHINE,PRICEKEEBLER,PRICENABISCO,DISPLPRIVATE,DISPLSUNSHINE,DISPLKEEBLER,DISPLNABISCO,FEATPRIVATE,FEATSUNSHINE,FEATKEEBLER,FEATNABISCO,FEATDISPLPRIVATE,FEATDISPLSUNSHIN,FEATDISPLKEEBLER,FEATDISPLNABISCO
1726,70,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1727,70,0,0,0,1,0,0.779999912,1.089999914,1.089999914,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1728,70,0,0,0,1,0,0.589999914,0.879999995,1.149999976,1.25,0,0,0,0,0,0,0,0,1,0,0,0
1729,70,0,0,0,1,0,0.649999976,0.879999995,1.25,1.25,1,0,0,0,0,0,0,0,0,0,0,0
1730,70,0,0,0,1,0,0.779999912,1.089999914,1.190000057,1.289999962,1,0,0,0,0,0,0,0,0,0,0,0
1731,70,0,0,0,1,0,0.779999912,1.089999914,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
1732,70,0,0,0,1,0,0.789999962,0.980000019,1.089999914,1.109999895,0,0,0,0,0,0,0,0,0,0,0,0
1733,70,0,0,0,1,0,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1734,70,0,0,0,1,0,0.649999976,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1735,70,0,0,0,1,0,0.649999976,1.049999952,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1736,70,1,0,0,1,0,0.720000029,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1737,71,0,0,0,0,1,0.680000007,0.959999979,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1738,71,0,0,1,0,0,0.689999998,0.589999914,0.99000001,0.949999988,0,0,0,1,0,1,0,0,0,0,0,0
1739,71,0,0,0,0,1,0.589999914,0.779999912,0.879999995,0.879999995,0,1,0,0,0,0,0,0,0,0,0,0
1740,71,0,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
1741,71,0,0,1,0,0,0.779999912,0.49000001,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,1,0,0
1742,71,0,0,0,0,1,0.649999976,0.889999986,1.049999952,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
1743,71,0,0,0,0,1,0.579999924,0.930000007,0.980000019,1.089999914,0,0,1,0,0,0,0,0,0,0,0,0
1744,71,0,0,0,0,1,0.689999998,0.789999962,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1745,71,0,0,0,0,1,0.649999976,0.879999995,1.149999976,1.25,0,0,0,1,0,0,0,0,0,0,0,0
1746,71,0,0,0,0,1,0.579999924,0.970000029,1.149999976,1.089999914,0,0,0,0,1,0,0,1,0,0,0,0
1747,71,0,0,0,0,1,0.649999976,0.879999995,1.25,1.25,1,0,0,0,0,0,0,0,0,0,0,0
1748,71,0,0,0,1,0,0.649999976,0.879999995,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,1,0
1749,71,0,0,0,0,1,0.579999924,0.930000007,1.190000057,1.079999924,0,0,0,0,0,0,0,0,0,0,0,0
1750,71,0,0,0,0,1,0.680000007,0.959999979,1.389999986,0.689999998,0,0,0,0,0,0,0,0,0,0,0,1
1751,71,0,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1752,71,1,0,0,0,1,0.609999955,1.049999952,1.289999962,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1753,72,0,0,0,0,1,0.709999979,0.99000001,1.089999914,0.819999933,0,0,0,0,0,0,0,0,0,0,0,0
1754,72,0,0,0,0,1,0.779999912,0.789999962,1.089999914,0.74000001,0,1,0,0,0,0,0,0,0,0,0,0
1755,72,0,0,0,1,0,0.779999912,0.49000001,1.089999914,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
1756,72,0,1,0,0,0,0.889999986,0.789999962,1.089999914,0.889999986,0,1,0,0,0,0,0,0,0,0,0,0
1757,72,0,0,0,0,1,0.779999912,0.789999962,1.089999914,0.789999962,0,1,0,0,0,0,0,0,0,0,0,0
1758,72,0,1,0,0,0,0.889999986,0.789999962,1.049999952,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
1759,72,0,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
1760,72,0,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1761,72,0,0,0,0,1,0.779999912,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1762,72,0,0,1,0,0,0.779999912,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1763,72,0,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1764,72,0,0,0,0,1,0.779999912,1.089999914,1.089999914,0.939999998,0,0,0,0,0,0,0,0,0,0,0,0
1765,72,0,0,1,0,0,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1766,72,0,0,0,0,1,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1767,72,0,0,0,0,1,0.779999912,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1768,72,0,0,0,1,0,0.639999986,1.089999914,1.209999919,1.190000057,1,0,0,0,0,0,0,1,0,0,0,0
1769,72,0,0,0,0,1,0.579999924,0.879999995,1.089999914,0.730000019,0,1,0,0,0,0,0,1,0,0,0,0
1770,72,0,0,0,1,0,0.779999912,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1771,72,0,0,0,0,1,0.779999912,1.089999914,1.190000057,1.039999962,0,0,0,1,0,0,0,0,0,0,0,0
1772,72,0,0,0,0,1,0.789999962,1.089999914,1.209999919,0.939999998,0,0,0,1,0,0,0,0,0,0,0,0
1773,72,0,0,0,0,1,0.959999979,1.089999914,1.129999995,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
1774,72,0,0,0,0,1,0.920000017,1.089999914,1.209999919,0.839999914,0,0,0,0,0,0,0,0,0,0,0,0
1775,72,0,0,0,1,0,0.839999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1776,72,0,0,0,1,0,0.959999979,1.089999914,1.089999914,1.289999962,0,1,1,1,0,0,0,0,0,0,0,0
1777,72,0,0,0,0,1,0.789999962,1.089999914,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1778,72,0,0,0,0,1,0.789999962,1.089999914,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1779,72,1,0,0,0,1,0.959999979,1.289999962,1.039999962,1.139999986,0,0,0,0,0,0,0,0,0,0,0,0
1780,73,0,0,0,0,1,0.649999976,0.589999914,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1781,73,0,0,0,0,1,0.649999976,0.889999986,0.889999986,1.049999952,0,0,1,0,0,0,0,0,0,0,0,0
1782,73,0,0,0,0,1,0.5,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,1,0,0,0
1783,73,0,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
1784,73,0,0,0,0,1,0.649999976,0.889999986,1.049999952,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1785,73,0,0,0,0,1,0.5,0.889999986,1.019999981,0.889999986,0,0,0,1,1,0,0,0,0,0,0,0
1786,73,0,0,0,0,1,0.649999976,0.689999998,1.070000052,1.149999976,0,0,0,0,0,1,0,0,0,0,0,0
1787,73,0,0,0,0,1,0.5,0.889999986,1.149999976,0.99000001,0,0,1,0,1,0,0,0,0,0,0,0
1788,73,0,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1789,73,0,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1790,73,0,0,0,0,1,0.649999976,0.879999995,1.149999976,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1791,73,0,0,0,0,1,0.649999976,0.879999995,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1792,73,0,0,0,0,1,0.649999976,0.879999995,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,1,0
1793,73,0,0,0,0,1,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0,0,0,0,1
1794,73,0,0,0,0,1,0.649999976,0.970000029,1.25,1.25,0,0,0,1,0,0,0,0,0,0,0,0
1795,73,0,0,0,0,1,0.789999962,0.980000019,1.129999995,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1796,73,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1797,73,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
1798,73,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1799,73,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,1,0,0,0,0,0,0,0,0,0,0,1
1800,73,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,1,0,0,1,0,0,0,0,0,0,0,0
1801,73,0,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,1,0,0,1,0,0,0,0,0,0,0,0
1802,73,0,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,1,0,0,0,0
1803,73,0,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1804,73,0,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1805,73,1,0,0,0,1,0.649999976,1.049999952,0.99000001,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1806,74,0,0,0,0,1,0.680000007,0.730000019,0.930000007,0.689999998,0,0,0,0,0,0,0,0,0,0,0,0
1807,74,0,0,0,0,1,0.680000007,0.689999998,0.879999995,1.089999914,0,0,0,0,0,0,0,0,0,1,0,0
1808,74,0,0,0,0,1,0.680000007,0.689999998,0.879999995,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
1809,74,0,0,0,0,1,0.680000007,0.879999995,1.079999924,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
1810,74,0,0,0,0,1,0.680000007,0.789999962,1.079999924,1.089999914,0,0,0,0,0,0,1,0,0,1,0,0
1811,74,0,0,0,0,1,0.680000007,1.00999999,1.169999957,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1812,74,0,0,0,0,1,0.680000007,1.00999999,1.169999957,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1813,74,0,0,0,0,1,0.680000007,1.00999999,0.99000001,1.190000057,0,0,0,0,0,0,1,0,0,0,0,0
1814,74,0,0,0,0,1,0.680000007,1.00999999,1.169999957,0.949999988,0,0,0,0,0,0,0,1,0,0,0,0
1815,74,0,0,0,0,1,0.680000007,1.039999962,1.049999952,0.949999988,0,0,0,0,0,0,0,0,0,0,0,0
1816,74,0,0,0,0,1,0.680000007,1.089999914,1.169999957,0.949999988,0,0,0,0,0,0,0,1,0,0,0,0
1817,74,0,0,0,0,1,0.680000007,0.789999962,1.089999914,1.190000057,0,0,0,0,0,1,0,0,0,0,0,0
1818,74,0,0,0,0,1,0.680000007,0.789999962,1.089999914,1.190000057,0,0,0,0,0,1,1,0,0,0,0,0
1819,74,0,0,0,0,1,0.680000007,1.089999914,1.169999957,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1820,74,0,0,0,0,1,0.680000007,1.089999914,1.169999957,0.949999988,0,0,0,0,0,0,0,1,0,0,0,0
1821,74,0,0,0,0,1,0.680000007,1.089999914,1.169999957,0.949999988,0,0,0,0,0,0,0,1,0,0,0,0
1822,74,0,0,0,1,0,0.680000007,0.889999986,1.289999962,1.089999914,0,0,0,0,0,0,0,0,0,1,0,1
1823,74,0,0,0,0,1,0.680000007,0.889999986,1.23999989,1.089999914,0,0,1,0,0,0,0,1,0,1,0,0
1824,74,0,0,0,0,1,0.680000007,1.089999914,1.190000057,1.190000057,0,1,0,0,0,0,0,0,0,0,1,0
1825,74,0,0,0,0,1,0.680000007,1.089999914,1.23999989,1.089999914,0,1,1,0,0,0,0,1,0,0,0,0
1826,74,0,0,0,0,1,0.680000007,0.99000001,1.089999914,1.089999914,0,0,0,0,0,0,1,0,0,0,0,0
1827,74,0,0,0,0,1,0.680000007,1.039999962,1.089999914,1.089999914,0,0,0,1,0,0,1,0,0,0,0,0
1828,74,0,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1829,74,0,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1830,74,0,0,0,0,1,0.839999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1831,74,0,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1832,74,0,0,0,0,1,0.959999979,0.889999986,1.089999914,1.289999962,0,0,0,1,0,0,0,0,0,0,1,0
1833,74,0,0,0,0,1,0.680000007,1.190000057,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1834,74,1,0,0,0,1,0.680000007,1.190000057,1.25,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
1835,75,0,0,0,0,1,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
1836,75,0,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
1837,75,0,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
1838,75,0,0,0,0,1,0.49000001,0.889999986,1.019999981,1.049999952,0,0,0,0,0,0,0,0,1,0,0,0
1839,75,0,1,0,0,0,0.5,0.889999986,1.019999981,0.889999986,0,0,0,1,0,0,0,0,1,0,0,0
1840,75,0,0,0,0,1,0.649999976,0.689999998,1.070000052,1.149999976,0,0,1,0,0,0,0,0,0,1,0,0
1841,75,0,0,0,0,1,0.599999964,0.889999986,1.149999976,0.99000001,0,1,0,0,0,0,0,0,0,0,0,0
1842,75,0,0,0,0,1,0.599999964,0.789999962,0.99000001,1.149999976,0,0,0,1,0,1,1,0,0,0,0,0
1843,75,0,0,0,0,1,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1844,75,0,0,0,0,1,0.599999964,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1845,75,0,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,1,0,0,0,0
1846,75,0,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,1,0,0,0,0,0,0,0,0,0
1847,75,0,0,0,0,1,0.599999964,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1848,75,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
1849,75,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,1,0,0,1,0,0,0,0,0,0,0,0
1850,75,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1851,75,0,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,1,0,0,0,0,0,0,0,0,0
1852,75,0,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,1,1,0,0,0,0,0,0,0,0
1853,75,0,0,0,0,1,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
1854,75,1,0,0,0,1,0.649999976,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1855,76,0,0,0,0,1,0.529999912,0.889999986,0.99000001,0.789999962,0,0,0,0,0,0,0,0,0,0,0,0
1856,76,0,0,0,0,1,0.609999955,0.889999986,0.99000001,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1857,76,0,0,0,0,1,0.609999955,0.689999998,1.089999914,0.789999962,0,1,0,0,0,0,0,0,0,0,0,0
1858,76,0,0,0,0,1,0.529999912,0.889999986,1.039999962,0.889999986,0,1,0,0,0,0,0,0,1,0,0,0
1859,76,0,0,0,0,1,0.609999955,0.689999998,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,1,0,0
1860,76,0,0,0,0,1,0.609999955,0.789999962,0.99000001,1.190000057,0,0,0,0,0,0,0,0,0,0,1,0
1861,76,0,0,0,0,1,0.529999912,0.789999962,1.149999976,0.99000001,0,0,1,0,1,0,0,0,0,0,0,0
1862,76,0,0,0,0,1,0.609999955,0.789999962,1.149999976,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
1863,76,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1864,76,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1865,76,0,0,0,0,1,0.579999924,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0,1,0,0,0
1866,76,0,0,0,0,1,0.609999955,0.970000029,1.149999976,1.089999914,1,0,0,0,0,0,0,0,0,0,0,0
1867,76,0,0,0,0,1,0.579999924,0.970000029,1.149999976,1.089999914,0,0,0,0,1,0,0,1,0,0,0,0
1868,76,0,0,0,0,1,0.609999955,0.970000029,0.99000001,1.25,0,0,0,0,0,0,1,0,0,0,0,0
1869,76,0,0,0,0,1,0.730000019,1.089999914,1.349999905,1.109999895,0,0,0,0,0,0,1,0,0,0,0,0
1870,76,0,0,0,0,1,0.609999955,0.970000029,1.289999962,1,0,0,0,0,0,0,0,0,0,0,0,0
1871,76,0,0,0,0,1,0.609999955,0.970000029,1.289999962,1,0,0,0,0,0,0,0,0,0,0,0,0
1872,76,0,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1873,76,0,0,0,0,1,1.149999976,0.980000019,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1874,76,0,0,0,0,1,0.789999962,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1875,76,0,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
1876,76,0,0,0,0,1,0.529999912,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,0,1,0,0,0
1877,76,0,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1878,76,0,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
1879,76,0,0,0,0,1,0.579999924,1.049999952,1.190000057,1.25,1,0,0,0,0,0,0,0,0,0,0,0
1880,76,0,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1881,76,0,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1882,76,0,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1883,76,0,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1884,76,0,0,0,0,1,0.609999955,1.049999952,1.289999962,1.139999986,0,0,0,0,0,0,0,0,0,0,0,0
1885,76,1,0,0,0,1,0.609999955,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1886,77,0,0,0,1,0,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1887,77,0,0,0,1,0,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1888,77,0,0,0,1,0,0.599999964,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1889,77,0,1,0,0,0,0.649999976,0.970000029,1.149999976,1.089999914,1,0,0,0,0,0,0,0,0,0,0,0
1890,77,0,1,0,0,0,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,1,0,0,0,0
1891,77,0,1,0,0,0,0.649999976,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0,0,0,0,0
1892,77,0,1,0,0,0,0.649999976,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0,0,0,0,0
1893,77,0,1,0,0,0,0.649999976,0.970000029,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,1,0
1894,77,0,1,0,0,0,0.5,0.970000029,1.089999914,1.089999914,0,0,1,1,0,0,0,0,1,0,0,0
1895,77,0,1,0,0,0,0.5,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,1,0,0,0
1896,77,0,1,0,0,0,0.649999976,1.049999952,1.169999957,1.289999962,0,0,1,0,0,0,0,0,0,0,0,0
1897,77,0,1,0,0,0,0.589999914,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1898,77,0,1,0,0,0,0.589999914,1.049999952,0.99000001,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1899,77,0,1,0,0,0,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1900,77,1,1,0,0,0,0.649999976,1.049999952,1.289999962,1.139999986,0,0,0,1,0,0,0,0,0,0,0,0
1901,78,0,0,0,0,1,0.529999912,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1902,78,0,0,1,0,0,0.709999979,1.00999999,0.879999995,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1903,78,0,0,0,1,0,0.609999955,0.889999986,0.889999986,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1904,78,0,1,0,0,0,0.789999962,0.99000001,0.99000001,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
1905,78,0,1,0,0,0,0.649999976,0.889999986,0.99000001,0.889999986,0,0,1,1,0,0,0,0,0,0,0,0
1906,78,0,0,0,0,1,0.609999955,0.689999998,1.089999914,1.089999914,0,0,0,1,0,1,0,0,0,0,0,0
1907,78,0,1,0,0,0,0.649999976,0.689999998,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
1908,78,0,1,0,0,0,0.649999976,0.889999986,1.039999962,0.99000001,0,1,0,0,0,0,0,0,0,0,0,0
1909,78,0,0,0,0,1,0.609999955,0.889999986,1.089999914,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
1910,78,0,0,0,0,1,0.680000007,0.789999962,1.169999957,1.129999995,0,0,0,0,0,0,0,0,0,0,0,0
1911,78,0,0,0,0,1,0.609999955,0.689999998,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,1,0,0
1912,78,0,1,0,0,0,0.649999976,0.789999962,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1913,78,0,0,1,0,0,0.680000007,1.089999914,1.169999957,1.159999967,0,0,0,0,0,0,0,0,0,0,0,0
1914,78,0,1,0,0,0,0.5,0.970000029,1.089999914,1.190000057,0,0,0,0,0,0,1,0,0,0,0,0
1915,78,0,1,0,0,0,0.889999986,0.889999986,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1916,78,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1917,78,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1918,78,0,0,0,1,0,0.680000007,1.089999914,0.99000001,0.949999988,0,0,1,0,0,0,0,1,0,0,0,0
1919,78,0,1,0,0,0,0.649999976,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1920,78,0,1,0,0,0,0.649999976,0.970000029,1.149999976,1.089999914,1,0,0,1,0,0,0,0,0,0,0,0
1921,78,0,0,0,0,1,0.680000007,0.889999986,1.190000057,1.190000057,0,1,0,1,0,0,0,0,0,0,1,0
1922,78,0,0,1,0,0,0.609999955,0.970000029,0.99000001,1.25,0,0,0,0,0,0,1,0,0,0,0,0
1923,78,0,0,0,0,1,0.609999955,0.970000029,1.289999962,1.089999914,0,0,1,1,0,0,0,0,0,0,0,0
1924,78,0,1,0,0,0,0.649999976,0.970000029,1.289999962,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1925,78,0,1,0,0,0,0.649999976,1.029999971,1.089999914,1.089999914,0,0,1,0,0,0,0,0,0,0,0,1
1926,78,0,1,0,0,0,0.5,1.029999971,1.089999914,1.089999914,0,0,1,1,0,0,0,0,1,0,0,0
1927,78,0,1,0,0,0,0.649999976,1.049999952,0.99000001,1.25,1,0,0,1,0,0,0,0,0,0,1,0
1928,78,1,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1929,79,0,0,0,0,1,0.529999912,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1930,79,0,0,0,0,1,0.529999912,0.889999986,0.889999986,0.99000001,0,0,0,1,0,0,0,0,1,0,1,0
1931,79,0,0,0,0,1,0.609999955,0.889999986,0.889999986,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
1932,79,0,0,0,0,1,0.529999912,0.889999986,0.99000001,0.889999986,0,0,1,1,0,0,0,0,1,0,0,0
1933,79,0,0,0,0,1,0.609999955,0.889999986,0.99000001,0.889999986,0,0,1,1,0,0,0,0,0,0,0,0
1934,79,0,0,0,0,1,0.609999955,0.689999998,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
1935,79,0,0,0,0,1,0.609999955,0.889999986,1.089999914,1.190000057,0,0,0,1,0,0,0,0,0,0,0,0
1936,79,0,0,0,0,1,0.609999955,0.970000029,1.089999914,1.190000057,0,0,0,0,0,0,1,0,0,0,0,0
1937,79,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1938,79,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1939,79,0,0,0,0,1,0.609999955,0.970000029,1.149999976,1.190000057,0,0,0,1,0,0,0,0,0,0,0,0
1940,79,0,0,0,0,1,0.609999955,0.970000029,1.25,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
1941,79,0,0,0,0,1,0.609999955,0.970000029,0.99000001,1.25,0,0,0,0,0,0,1,0,0,0,0,0
1942,79,0,0,0,0,1,0.609999955,1.029999971,1.089999914,1.089999914,0,0,1,0,0,0,0,0,0,0,0,1
1943,79,0,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
1944,79,0,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
1945,79,0,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
